asin,title,url,manufacturer,price,price_strikethrough,coupon_discount,rating,reviews_count,sales_volume,pos,best_seller,is_prime,is_sponsored,currency,coupon_discount_type,not_available,shipping_information,search_keyword,amazon_domain,size_value,size_unit,price_per_100unit_final
B08X71G6W9,lavera Festes Pflegeshampoo Frische & Balance - ohne Silikone - Schwungvolles Volumen & gestärktes Haar - vegan - Naturkosmetik - 50 g,/lavera-Pflegeshampoo-zertifizierte-Naturkosmetik-anhaltende/dp/B08X71G6W9/ref=sr_1_83?dib=eyJ2IjoiMSJ9.NMYuOpHdy9cpXZesrAG0y3PlL1bEPMA1M5C1Gb4y-FpMcThgj68Fz-tPcphdeSpRKbtX2uRiZqdCnr7pYRXySl6IIT5hl2eS0mbBm1LAFmfDtcOJ8eWwJ_lZDGF1cdK9eZxqli2XyEdcz2YPXGAHDsWFKFokEInj-q-u_tIyjSFTvVrgU0uU8Y91axa3XV_C3eWg0DMJ22P8oJAoPLch-LG35nMV6B_aj_-K9MuAFwMvSVNId68hITYRXN-1mHq6A_UzCvKY_znGtGz8w9f48zNOaQPtJzbhUW0MpWGdjUU.bEQtHQH_2Sa_oPtIt1CvwygjO1xoe58qqjBVc7nXVoE&dib_tag=se&keywords=shampoo+bar&qid=1759403416&sr=8-83,,2.84,4.49,,4.3,154,,35,False,False,False,EUR,,,"Lieferung für 3,90 € Do., 9. Okt.",shampoo bar,de,50.0,g,5.68
B0816Z4W4R,"Meina Bio Haarseife für fettiges Haar gegen Schuppen mit Rosmarin und Teebaum, Organic Zertifiziert, Vegan, Handgemacht, Plastikfrei, Ohne Palmöl, Wie ein festes Shampoo, 80g",/Meina-Haarseife-Naturkosmetik-palmölfrei-Shampooseife/dp/B0816Z4W4R/ref=sr_1_84?dib=eyJ2IjoiMSJ9.NMYuOpHdy9cpXZesrAG0y3PlL1bEPMA1M5C1Gb4y-FpMcThgj68Fz-tPcphdeSpRKbtX2uRiZqdCnr7pYRXySl6IIT5hl2eS0mbBm1LAFmfDtcOJ8eWwJ_lZDGF1cdK9eZxqli2XyEdcz2YPXGAHDsWFKFokEInj-q-u_tIyjSFTvVrgU0uU8Y91axa3XV_C3eWg0DMJ22P8oJAoPLch-LG35nMV6B_aj_-K9MuAFwMvSVNId68hITYRXN-1mHq6A_UzCvKY_znGtGz8w9f48zNOaQPtJzbhUW0MpWGdjUU.bEQtHQH_2Sa_oPtIt1CvwygjO1xoe58qqjBVc7nXVoE&dib_tag=se&keywords=shampoo+bar&qid=1759403416&sr=8-84,,9.99,,,4.0,632,50.0,36,False,False,False,EUR,,,"GRATIS Lieferung Di., 7. Okt. für qualifizierte Erstbestellung",shampoo bar,de,80.0,g,12.488
B0FPQ8RVXK,"Nature Triangle Shampoo Bar, Nature Seven Green Shampoo,pflanzliches festes Shamp, sanfte Reinigung und nährende Pflege für gesund aussehendes Haar (2 PCS)",/Triangle-pflanzliches-Reinigung-nährende-aussehendes/dp/B0FPQ8RVXK/ref=sr_1_85?dib=eyJ2IjoiMSJ9.NMYuOpHdy9cpXZesrAG0y3PlL1bEPMA1M5C1Gb4y-FpMcThgj68Fz-tPcphdeSpRKbtX2uRiZqdCnr7pYRXySl6IIT5hl2eS0mbBm1LAFmfDtcOJ8eWwJ_lZDGF1cdK9eZxqli2XyEdcz2YPXGAHDsWFKFokEInj-q-u_tIyjSFTvVrgU0uU8Y91axa3XV_C3eWg0DMJ22P8oJAoPLch-LG35nMV6B_aj_-K9MuAFwMvSVNId68hITYRXN-1mHq6A_UzCvKY_znGtGz8w9f48zNOaQPtJzbhUW0MpWGdjUU.bEQtHQH_2Sa_oPtIt1CvwygjO1xoe58qqjBVc7nXVoE&dib_tag=se&keywords=shampoo+bar&qid=1759403416&sr=8-85,,12.99,,,0.0,0,,37,False,False,False,EUR,,,"GRATIS Lieferung Mi., 8. Okt. für qualifizierte Erstbestellung",shampoo bar,de,,,4330.0
B0FP8MQ7T3,"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass 𝐒hampoo Bar, Glutinous Rice Water Solid 𝐒hampoo 𝐁ar for Hair (1 Pc)",/Nature-Triangle-Shampoo-𝐒hampoo-Glutinous/dp/B0FP8MQ7T3/ref=sr_1_86?dib=eyJ2IjoiMSJ9.NMYuOpHdy9cpXZesrAG0y3PlL1bEPMA1M5C1Gb4y-FpMcThgj68Fz-tPcphdeSpRKbtX2uRiZqdCnr7pYRXySl6IIT5hl2eS0mbBm1LAFmfDtcOJ8eWwJ_lZDGF1cdK9eZxqli2XyEdcz2YPXGAHDsWFKFokEInj-q-u_tIyjSFTvVrgU0uU8Y91axa3XV_C3eWg0DMJ22P8oJAoPLch-LG35nMV6B_aj_-K9MuAFwMvSVNId68hITYRXN-1mHq6A_UzCvKY_znGtGz8w9f48zNOaQPtJzbhUW0MpWGdjUU.bEQtHQH_2Sa_oPtIt1CvwygjO1xoe58qqjBVc7nXVoE&dib_tag=se&keywords=shampoo+bar&qid=1759403416&sr=8-86,,13.97,,,5.0,1,,38,False,False,False,EUR,,,GRATIS Lieferung 17. - 29. Okt. für qualifizierte Erstbestellung,shampoo bar,de,,,1397.0
B0B1DKPNQF,"Head & Shoulders Tiefenreinigung Festes Anti-Schuppen Shampoo, Mit Zitrus, 70 g",/Head-Shoulders-Tiefenreinigung-Anti-Schuppen-Shampoo/dp/B0B1DKPNQF/ref=sr_1_87?dib=eyJ2IjoiMSJ9.NMYuOpHdy9cpXZesrAG0y3PlL1bEPMA1M5C1Gb4y-FpMcThgj68Fz-tPcphdeSpRKbtX2uRiZqdCnr7pYRXySl6IIT5hl2eS0mbBm1LAFmfDtcOJ8eWwJ_lZDGF1cdK9eZxqli2XyEdcz2YPXGAHDsWFKFokEInj-q-u_tIyjSFTvVrgU0uU8Y91axa3XV_C3eWg0DMJ22P8oJAoPLch-LG35nMV6B_aj_-K9MuAFwMvSVNId68hITYRXN-1mHq6A_UzCvKY_znGtGz8w9f48zNOaQPtJzbhUW0MpWGdjUU.bEQtHQH_2Sa_oPtIt1CvwygjO1xoe58qqjBVc7nXVoE&dib_tag=se&keywords=shampoo+bar&qid=1759403416&sr=8-87,,9.87,,,4.2,489,50.0,39,False,False,False,EUR,,,"GRATIS Lieferung Di., 7. Okt. für qualifizierte Erstbestellung",shampoo bar,de,70.0,g,14.1
B0B1DJQL4Q,"Head & Shoulders Feuchtigkeitsspendend Festes Anti-Schuppen Shampoo, Mit Kokosöl, 70 g",/Head-Shoulders-Feuchtigkeitsspendend-Anti-Schuppen-Shampoo/dp/B0B1DJQL4Q/ref=sr_1_88?dib=eyJ2IjoiMSJ9.NMYuOpHdy9cpXZesrAG0y3PlL1bEPMA1M5C1Gb4y-FpMcThgj68Fz-tPcphdeSpRKbtX2uRiZqdCnr7pYRXySl6IIT5hl2eS0mbBm1LAFmfDtcOJ8eWwJ_lZDGF1cdK9eZxqli2XyEdcz2YPXGAHDsWFKFokEInj-q-u_tIyjSFTvVrgU0uU8Y91axa3XV_C3eWg0DMJ22P8oJAoPLch-LG35nMV6B_aj_-K9MuAFwMvSVNId68hITYRXN-1mHq6A_UzCvKY_znGtGz8w9f48zNOaQPtJzbhUW0MpWGdjUU.bEQtHQH_2Sa_oPtIt1CvwygjO1xoe58qqjBVc7nXVoE&dib_tag=se&keywords=shampoo+bar&qid=1759403416&sr=8-88,,8.79,,,4.4,355,50.0,40,False,False,False,EUR,,,"GRATIS Lieferung Di., 7. Okt. für qualifizierte Erstbestellung",shampoo bar,de,70.0,g,12.557
B0DHCR8XJ8,"Flamingo Shampoo bar Natur 100gr - Sparsam - Ohne Farbstoff, Parabene und Sulfate",/Flamingo-Shampoo-bar-Natur-100gr/dp/B0DHCR8XJ8/ref=sr_1_89?dib=eyJ2IjoiMSJ9.NMYuOpHdy9cpXZesrAG0y3PlL1bEPMA1M5C1Gb4y-FpMcThgj68Fz-tPcphdeSpRKbtX2uRiZqdCnr7pYRXySl6IIT5hl2eS0mbBm1LAFmfDtcOJ8eWwJ_lZDGF1cdK9eZxqli2XyEdcz2YPXGAHDsWFKFokEInj-q-u_tIyjSFTvVrgU0uU8Y91axa3XV_C3eWg0DMJ22P8oJAoPLch-LG35nMV6B_aj_-K9MuAFwMvSVNId68hITYRXN-1mHq6A_UzCvKY_znGtGz8w9f48zNOaQPtJzbhUW0MpWGdjUU.bEQtHQH_2Sa_oPtIt1CvwygjO1xoe58qqjBVc7nXVoE&dib_tag=se&keywords=shampoo+bar&qid=1759403416&sr=8-89,,4.49,,,3.5,2,,41,False,False,False,EUR,,,"GRATIS Lieferung Di., 7. Okt. für qualifizierte Erstbestellung",shampoo bar,de,,,
B08YS6SP56,"Foamie Festes Shampoo ARGANÖL, Bio-Shampoo für trockenes & krauses Haar mit Arganöl, verleiht Glanz & Geschmeidigkeit, 100% plastikfrei & vegan, 80g",/Foamie-Shampoo-Kiss-Argan-80gr/dp/B08YS6SP56/ref=sr_1_90?dib=eyJ2IjoiMSJ9.NMYuOpHdy9cpXZesrAG0y3PlL1bEPMA1M5C1Gb4y-FpMcThgj68Fz-tPcphdeSpRKbtX2uRiZqdCnr7pYRXySl6IIT5hl2eS0mbBm1LAFmfDtcOJ8eWwJ_lZDGF1cdK9eZxqli2XyEdcz2YPXGAHDsWFKFokEInj-q-u_tIyjSFTvVrgU0uU8Y91axa3XV_C3eWg0DMJ22P8oJAoPLch-LG35nMV6B_aj_-K9MuAFwMvSVNId68hITYRXN-1mHq6A_UzCvKY_znGtGz8w9f48zNOaQPtJzbhUW0MpWGdjUU.bEQtHQH_2Sa_oPtIt1CvwygjO1xoe58qqjBVc7nXVoE&dib_tag=se&keywords=shampoo+bar&qid=1759403416&sr=8-90,,5.45,,,4.2,1007,50.0,42,False,False,False,EUR,,,"GRATIS Lieferung Do., 9. Okt. für qualifizierte Erstbestellung",shampoo bar,de,80.0,g,6.813
B08VBV3YHT,"Foamie Festes Shampoo Repair, Haar-Shampoo für geschädigtes Haar mit Ceramiden & Marula-Öl – Anti-Frizz, Haarpflege repariert & schützt, vegan & ohne Silikone, für gesundes Haar, 80g",/Foamie-Shampoo-Bar-Hibiskiss-80gr/dp/B08VBV3YHT/ref=sr_1_91?dib=eyJ2IjoiMSJ9.NMYuOpHdy9cpXZesrAG0y3PlL1bEPMA1M5C1Gb4y-FpMcThgj68Fz-tPcphdeSpRKbtX2uRiZqdCnr7pYRXySl6IIT5hl2eS0mbBm1LAFmfDtcOJ8eWwJ_lZDGF1cdK9eZxqli2XyEdcz2YPXGAHDsWFKFokEInj-q-u_tIyjSFTvVrgU0uU8Y91axa3XV_C3eWg0DMJ22P8oJAoPLch-LG35nMV6B_aj_-K9MuAFwMvSVNId68hITYRXN-1mHq6A_UzCvKY_znGtGz8w9f48zNOaQPtJzbhUW0MpWGdjUU.bEQtHQH_2Sa_oPtIt1CvwygjO1xoe58qqjBVc7nXVoE&dib_tag=se&keywords=shampoo+bar&qid=1759403416&sr=8-91,,6.29,,,4.3,345,,43,False,False,False,EUR,,,"GRATIS Lieferung Mi., 8. Okt. für qualifizierte Erstbestellung",shampoo bar,de,80.0,g,7.863
B09B2MNKJ7,"Foamie Solides Shampoo für trockenes Haar mit Aloe Vera und Mandelöl im Reiseformat, 100% vegan, ohne Plastik und ohne Sulfate, 20 g",/Foamie-Shampoo-Travel-Size-Take/dp/B09B2MNKJ7/ref=sr_1_92?dib=eyJ2IjoiMSJ9.NMYuOpHdy9cpXZesrAG0y3PlL1bEPMA1M5C1Gb4y-FpMcThgj68Fz-tPcphdeSpRKbtX2uRiZqdCnr7pYRXySl6IIT5hl2eS0mbBm1LAFmfDtcOJ8eWwJ_lZDGF1cdK9eZxqli2XyEdcz2YPXGAHDsWFKFokEInj-q-u_tIyjSFTvVrgU0uU8Y91axa3XV_C3eWg0DMJ22P8oJAoPLch-LG35nMV6B_aj_-K9MuAFwMvSVNId68hITYRXN-1mHq6A_UzCvKY_znGtGz8w9f48zNOaQPtJzbhUW0MpWGdjUU.bEQtHQH_2Sa_oPtIt1CvwygjO1xoe58qqjBVc7nXVoE&dib_tag=se&keywords=shampoo+bar&qid=1759403416&sr=8-92,,4.99,5.2,,3.9,157,,44,False,False,False,EUR,,,"GRATIS Lieferung Mi., 8. Okt. für qualifizierte ErstbestellungOder schnellste Lieferung Di., 7. Okt.",shampoo bar,de,20.0,g,24.95
B0D4XZRWLY,"Polygonum Multiflorum Shampoo Soap, Black Soap, He Shou Wu Hair Regrowth Shampoo Bar, Black and Thick Hair, Promotes Hair Growth, Prevents Hair Loss (2PC)",/Polygonum-Multiflorum-Regrowth-Promotes-Prevents/dp/B0D4XZRWLY/ref=sr_1_93?dib=eyJ2IjoiMSJ9.NMYuOpHdy9cpXZesrAG0y3PlL1bEPMA1M5C1Gb4y-FpMcThgj68Fz-tPcphdeSpRKbtX2uRiZqdCnr7pYRXySl6IIT5hl2eS0mbBm1LAFmfDtcOJ8eWwJ_lZDGF1cdK9eZxqli2XyEdcz2YPXGAHDsWFKFokEInj-q-u_tIyjSFTvVrgU0uU8Y91axa3XV_C3eWg0DMJ22P8oJAoPLch-LG35nMV6B_aj_-K9MuAFwMvSVNId68hITYRXN-1mHq6A_UzCvKY_znGtGz8w9f48zNOaQPtJzbhUW0MpWGdjUU.bEQtHQH_2Sa_oPtIt1CvwygjO1xoe58qqjBVc7nXVoE&dib_tag=se&keywords=shampoo+bar&qid=1759403416&sr=8-93,,13.96,,,3.8,7,,45,False,False,False,EUR,,,"GRATIS Lieferung Di., 7. Okt. für qualifizierte Erstbestellung",shampoo bar,de,,,13.96
B0BND5HN9N,"Festes Shampoo Rosmarin, Bio Haarseife Shampoo für Haarwachstum Volumen, Rosmarin Shampoo Bar für Fettiges Haar & trockenes Haar, trockene Kopfhaut, Natürlich Handgemacht 1 bar of 60g",/Haarseife-Haarwachstum-trockenes-Natürlich-Handgemacht/dp/B0BND5HN9N/ref=sr_1_94?dib=eyJ2IjoiMSJ9.NMYuOpHdy9cpXZesrAG0y3PlL1bEPMA1M5C1Gb4y-FpMcThgj68Fz-tPcphdeSpRKbtX2uRiZqdCnr7pYRXySl6IIT5hl2eS0mbBm1LAFmfDtcOJ8eWwJ_lZDGF1cdK9eZxqli2XyEdcz2YPXGAHDsWFKFokEInj-q-u_tIyjSFTvVrgU0uU8Y91axa3XV_C3eWg0DMJ22P8oJAoPLch-LG35nMV6B_aj_-K9MuAFwMvSVNId68hITYRXN-1mHq6A_UzCvKY_znGtGz8w9f48zNOaQPtJzbhUW0MpWGdjUU.bEQtHQH_2Sa_oPtIt1CvwygjO1xoe58qqjBVc7nXVoE&dib_tag=se&keywords=shampoo+bar&qid=1759403416&sr=8-94,,9.99,,,4.1,83,,46,False,False,False,EUR,,,"GRATIS Lieferung Mi., 8. Okt. für qualifizierte ErstbestellungOder schnellste Lieferung Di., 7. Okt.",shampoo bar,de,60.0,g,999.0
B0B7RJ2GMF,"OGX Argan Oil of Morocco Festes Shampoo (80g), seifenfreie Haarpflege mit Arganöl für geschädigtes Haar",/OGX-Argan-Morocco-Festes-Shampoo/dp/B0B7RJ2GMF/ref=sr_1_95?dib=eyJ2IjoiMSJ9.NMYuOpHdy9cpXZesrAG0y3PlL1bEPMA1M5C1Gb4y-FpMcThgj68Fz-tPcphdeSpRKbtX2uRiZqdCnr7pYRXySl6IIT5hl2eS0mbBm1LAFmfDtcOJ8eWwJ_lZDGF1cdK9eZxqli2XyEdcz2YPXGAHDsWFKFokEInj-q-u_tIyjSFTvVrgU0uU8Y91axa3XV_C3eWg0DMJ22P8oJAoPLch-LG35nMV6B_aj_-K9MuAFwMvSVNId68hITYRXN-1mHq6A_UzCvKY_znGtGz8w9f48zNOaQPtJzbhUW0MpWGdjUU.bEQtHQH_2Sa_oPtIt1CvwygjO1xoe58qqjBVc7nXVoE&dib_tag=se&keywords=shampoo+bar&qid=1759403416&sr=8-95,,8.99,,,4.3,18172,,47,False,False,False,EUR,,,GRATIS Lieferung 11. - 13. Okt. für qualifizierte Erstbestellung,shampoo bar,de,80.0,g,11.24
B0FDKVYRL7,"Onion Biotin Shampoo Bar, Zwiebel Rosemarin Shampoo Bar, ShampooBar für Haarwachstum, Onion Rosemary Haarseife, Tiefenreinigung und Hydratisierung, Für alle Haartypen, Reisegröße (3PC)",/ShampooBar-Haarwachstum-Tiefenreinigung-Hydratisierung-Reisegröße/dp/B0FDKVYRL7/ref=sr_1_96?dib=eyJ2IjoiMSJ9.NMYuOpHdy9cpXZesrAG0y3PlL1bEPMA1M5C1Gb4y-FpMcThgj68Fz-tPcphdeSpRKbtX2uRiZqdCnr7pYRXySl6IIT5hl2eS0mbBm1LAFmfDtcOJ8eWwJ_lZDGF1cdK9eZxqli2XyEdcz2YPXGAHDsWFKFokEInj-q-u_tIyjSFTvVrgU0uU8Y91axa3XV_C3eWg0DMJ22P8oJAoPLch-LG35nMV6B_aj_-K9MuAFwMvSVNId68hITYRXN-1mHq6A_UzCvKY_znGtGz8w9f48zNOaQPtJzbhUW0MpWGdjUU.bEQtHQH_2Sa_oPtIt1CvwygjO1xoe58qqjBVc7nXVoE&dib_tag=se&keywords=shampoo+bar&qid=1759403416&sr=8-96,,9.49,14.71,,5.0,1,,48,False,False,False,EUR,,,GRATIS Lieferung 14. - 20. Okt. für qualifizierte Erstbestellung,shampoo bar,de,,,15.817
B0BND5HN9N,"Festes Shampoo Rosmarin, Bio Haarseife Shampoo für Haarwachstum Volumen, Rosmarin Shampoo Bar für Fettiges Haar & trockenes Haar, trockene Kopfhaut, Natürlich Handgemacht 1 bar of 60g",/Haarseife-Haarwachstum-trockenes-Natürlich-Handgemacht/dp/B0BND5HN9N/ref=sr_1_97?dib=eyJ2IjoiMSJ9.-octy7Cr4pH7ZEhv23Vk7bbNEpcZ01GM6_cu4-xH0kSGMAEMgPS4IJLOxDkVxhC7tWEbhGf8OQ8S6i4awmW3DzN5jmF7N-c3DMoR-4YA5LCI2vDYzp0Ae1BovvSJeufAeU2VEgOZSVXOn6q1ZGwahonuzZVEvh6hm91Ynpo-q_4mbSmJRoxdXS-COqChXv7WHxp_nr_6GwtB_GDGoqApQyOtKnnm1o6_i2sG60C9_MefzMgF-cYMQQdlxWxoiBVcvJKayhWefFBIW0yLaggMsJI5i9OxIYG1zPVUDP1ktRc.53vvNYLexofHY6dhBviRvQUqE-jFYvtQYpVzjqt-32g&dib_tag=se&keywords=shampoo+bar&qid=1759403418&sr=8-97,,9.99,,,4.1,83,,1,False,False,False,EUR,,,"GRATIS Lieferung Mi., 8. Okt. für qualifizierte ErstbestellungOder schnellste Lieferung Di., 7. Okt.",shampoo bar,de,60.0,g,999.0
B0CW23M5YY,RAW REVIVAL - Rosmarin festes shampoo | Anti schuppen + Ekzem | Fettiges haar + Juckende Kopfhaut | Haarshampoo damen + herren | Ohne silikon sulfate und parabene + Plastikfrei | Reisegröße - 80g,/RAW-REVIVAL-seeborrhoische-pH-Bleichgewicht-Inhaltsstoffe/dp/B0CW23M5YY/ref=sr_1_98?dib=eyJ2IjoiMSJ9.-octy7Cr4pH7ZEhv23Vk7bbNEpcZ01GM6_cu4-xH0kSGMAEMgPS4IJLOxDkVxhC7tWEbhGf8OQ8S6i4awmW3DzN5jmF7N-c3DMoR-4YA5LCI2vDYzp0Ae1BovvSJeufAeU2VEgOZSVXOn6q1ZGwahonuzZVEvh6hm91Ynpo-q_4mbSmJRoxdXS-COqChXv7WHxp_nr_6GwtB_GDGoqApQyOtKnnm1o6_i2sG60C9_MefzMgF-cYMQQdlxWxoiBVcvJKayhWefFBIW0yLaggMsJI5i9OxIYG1zPVUDP1ktRc.53vvNYLexofHY6dhBviRvQUqE-jFYvtQYpVzjqt-32g&dib_tag=se&keywords=shampoo+bar&qid=1759403418&sr=8-98,,9.99,,,4.3,117,,2,False,False,False,EUR,,,"GRATIS Lieferung Di., 7. Okt. für qualifizierte Erstbestellung",shampoo bar,de,80.0,g,999.0
B0D2MG36Y6,"Shefave Bambuskohle Anti-Grau Shampoo Bar - Natürliche Haarseife für Männer und Frauen, Gegen Graue Haare, Festes Shampoo, Anti-Frizz, Volumenstärkend und Stärkend",/Shefave-Bambuskohle-Darkening-Haarseife-volumenstärkend/dp/B0D2MG36Y6/ref=sr_1_99?dib=eyJ2IjoiMSJ9.-octy7Cr4pH7ZEhv23Vk7bbNEpcZ01GM6_cu4-xH0kSGMAEMgPS4IJLOxDkVxhC7tWEbhGf8OQ8S6i4awmW3DzN5jmF7N-c3DMoR-4YA5LCI2vDYzp0Ae1BovvSJeufAeU2VEgOZSVXOn6q1ZGwahonuzZVEvh6hm91Ynpo-q_4mbSmJRoxdXS-COqChXv7WHxp_nr_6GwtB_GDGoqApQyOtKnnm1o6_i2sG60C9_MefzMgF-cYMQQdlxWxoiBVcvJKayhWefFBIW0yLaggMsJI5i9OxIYG1zPVUDP1ktRc.53vvNYLexofHY6dhBviRvQUqE-jFYvtQYpVzjqt-32g&dib_tag=se&keywords=shampoo+bar&qid=1759403418&sr=8-99,,2.99,,,2.6,25,,3,False,False,False,EUR,,,"GRATIS Lieferung Di., 7. Okt. für qualifizierte Erstbestellung",shampoo bar,de,,,7.475
B08Y8T74TK,"Schauma Festes Shampoo für Haare, Körper & Gesicht 3in1 Intensive Reinigung, 60 g, S60I1",/Schauma-Shampoo-Intensive-Reinigung-S60I1/dp/B08Y8T74TK/ref=sr_1_100?dib=eyJ2IjoiMSJ9.-octy7Cr4pH7ZEhv23Vk7bbNEpcZ01GM6_cu4-xH0kSGMAEMgPS4IJLOxDkVxhC7tWEbhGf8OQ8S6i4awmW3DzN5jmF7N-c3DMoR-4YA5LCI2vDYzp0Ae1BovvSJeufAeU2VEgOZSVXOn6q1ZGwahonuzZVEvh6hm91Ynpo-q_4mbSmJRoxdXS-COqChXv7WHxp_nr_6GwtB_GDGoqApQyOtKnnm1o6_i2sG60C9_MefzMgF-cYMQQdlxWxoiBVcvJKayhWefFBIW0yLaggMsJI5i9OxIYG1zPVUDP1ktRc.53vvNYLexofHY6dhBviRvQUqE-jFYvtQYpVzjqt-32g&dib_tag=se&keywords=shampoo+bar&qid=1759403418&sr=8-100,,4.29,,,4.3,404,,4,False,False,False,EUR,,,"GRATIS Lieferung Mi., 8. Okt. für qualifizierte ErstbestellungOder schnellste Lieferung Di., 7. Okt.",shampoo bar,de,60.0,g,7.15
B08X68PXFD,lavera Basis Sensitiv - Feste Dusche 2 in 1 für Haut & Haar - mit Bio Aloe Vera & pflanzlichem Keratin - reinigt ohne auszutrocknen - 3x ergiebiger als flüssiges Duschgel - 50g,/pflanzlichem-auszutrocknen-ergiebiger-flüssiges-Naturkosmetik/dp/B08X68PXFD/ref=sr_1_101?dib=eyJ2IjoiMSJ9.-octy7Cr4pH7ZEhv23Vk7bbNEpcZ01GM6_cu4-xH0kSGMAEMgPS4IJLOxDkVxhC7tWEbhGf8OQ8S6i4awmW3DzN5jmF7N-c3DMoR-4YA5LCI2vDYzp0Ae1BovvSJeufAeU2VEgOZSVXOn6q1ZGwahonuzZVEvh6hm91Ynpo-q_4mbSmJRoxdXS-COqChXv7WHxp_nr_6GwtB_GDGoqApQyOtKnnm1o6_i2sG60C9_MefzMgF-cYMQQdlxWxoiBVcvJKayhWefFBIW0yLaggMsJI5i9OxIYG1zPVUDP1ktRc.53vvNYLexofHY6dhBviRvQUqE-jFYvtQYpVzjqt-32g&dib_tag=se&keywords=shampoo+bar&qid=1759403418&sr=8-101,,2.95,3.99,,4.4,523,600.0,5,False,False,False,EUR,,,"GRATIS Lieferung Mo., 6. Okt. für qualifizierte Erstbestellung",shampoo bar,de,50.0,g,5.9
B0FJF2W7CC,"2PCS Onion Biotin Shampoo Bar, Zwiebel Rosemarin Shampoo Bar, Biotin Haarseife Haarausfall,Onion Rosemary Haarseife für Haarwachstum,Tiefenreinigung und Verbesserung der Kopfhaut,für alle Haartypen",/Rosemarin-Haarausfall-Haarwachstum-Tiefenreinigung-Verbesserung/dp/B0FJF2W7CC/ref=sr_1_102?dib=eyJ2IjoiMSJ9.-octy7Cr4pH7ZEhv23Vk7bbNEpcZ01GM6_cu4-xH0kSGMAEMgPS4IJLOxDkVxhC7tWEbhGf8OQ8S6i4awmW3DzN5jmF7N-c3DMoR-4YA5LCI2vDYzp0Ae1BovvSJeufAeU2VEgOZSVXOn6q1ZGwahonuzZVEvh6hm91Ynpo-q_4mbSmJRoxdXS-COqChXv7WHxp_nr_6GwtB_GDGoqApQyOtKnnm1o6_i2sG60C9_MefzMgF-cYMQQdlxWxoiBVcvJKayhWefFBIW0yLaggMsJI5i9OxIYG1zPVUDP1ktRc.53vvNYLexofHY6dhBviRvQUqE-jFYvtQYpVzjqt-32g&dib_tag=se&keywords=shampoo+bar&qid=1759403418&sr=8-102,,11.99,12.99,2.0,0.0,0,,6,False,False,False,EUR,nominal,,"GRATIS Lieferung Di., 7. Okt. für qualifizierte Erstbestellung",shampoo bar,de,,,9.992
B0D9W9RKMZ,RAW REVIVAL - Festes Shampoo für trockene Kopfhaut & Naturlocken | Locken Shampoo Damen | Feuchtigkeit + Volumen + Haarwachstum | Ohne Silikone & Parabene | Biologisch abbaubar,/RAW-REVIVAL-Feuchtigkeit-Organzabeutel-Inhaltsstoffe/dp/B0D9W9RKMZ/ref=sr_1_103?dib=eyJ2IjoiMSJ9.-octy7Cr4pH7ZEhv23Vk7bbNEpcZ01GM6_cu4-xH0kSGMAEMgPS4IJLOxDkVxhC7tWEbhGf8OQ8S6i4awmW3DzN5jmF7N-c3DMoR-4YA5LCI2vDYzp0Ae1BovvSJeufAeU2VEgOZSVXOn6q1ZGwahonuzZVEvh6hm91Ynpo-q_4mbSmJRoxdXS-COqChXv7WHxp_nr_6GwtB_GDGoqApQyOtKnnm1o6_i2sG60C9_MefzMgF-cYMQQdlxWxoiBVcvJKayhWefFBIW0yLaggMsJI5i9OxIYG1zPVUDP1ktRc.53vvNYLexofHY6dhBviRvQUqE-jFYvtQYpVzjqt-32g&dib_tag=se&keywords=shampoo+bar&qid=1759403418&sr=8-103,,9.99,,,4.2,40,,7,False,False,False,EUR,,,GRATIS Lieferung für qualifizierte Erstbestellung,shampoo bar,de,,,12.488
B0FP8MQ7T3,"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass 𝐒hampoo Bar, Glutinous Rice Water Solid 𝐒hampoo 𝐁ar for Hair (1 Pc)",/Nature-Triangle-Shampoo-𝐒hampoo-Glutinous/dp/B0FP8MQ7T3/ref=sr_1_104?dib=eyJ2IjoiMSJ9.-octy7Cr4pH7ZEhv23Vk7bbNEpcZ01GM6_cu4-xH0kSGMAEMgPS4IJLOxDkVxhC7tWEbhGf8OQ8S6i4awmW3DzN5jmF7N-c3DMoR-4YA5LCI2vDYzp0Ae1BovvSJeufAeU2VEgOZSVXOn6q1ZGwahonuzZVEvh6hm91Ynpo-q_4mbSmJRoxdXS-COqChXv7WHxp_nr_6GwtB_GDGoqApQyOtKnnm1o6_i2sG60C9_MefzMgF-cYMQQdlxWxoiBVcvJKayhWefFBIW0yLaggMsJI5i9OxIYG1zPVUDP1ktRc.53vvNYLexofHY6dhBviRvQUqE-jFYvtQYpVzjqt-32g&dib_tag=se&keywords=shampoo+bar&qid=1759403418&sr=8-104,,13.97,,,5.0,1,,8,False,False,False,EUR,,,GRATIS Lieferung 17. - 29. Okt. für qualifizierte Erstbestellung,shampoo bar,de,,,1397.0
